# WAIS Divide WDC06A Core Density, clean version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the CLEAN version of the data, meaning that most core breaks
# and core ends have been REMOVED from this dataset.  This dataset IS NOT
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################

Depth	Density
32.302	0.68518
32.306	0.68914
32.31	0.67345
32.313	0.6734
32.316	0.66291
32.319	0.67742
32.322	0.67865
32.326	0.67745
32.329	0.67925
32.332	0.68766
32.335	0.67709
32.339	0.68647
32.342	0.69062
32.345	0.68241
32.348	0.68551
32.352	0.68286
32.355	0.67735
32.358	0.69062
32.361	0.68849
32.364	0.6877
32.368	0.69178
32.371	0.68723
32.374	0.67328
32.377	0.67081
32.38	0.66656
32.384	0.67582
32.387	0.67897
32.39	0.67452
32.393	0.6758
32.397	0.68501
32.4	0.68881
32.403	0.67966
32.406	0.67425
32.41	0.68587
32.413	0.68256
32.416	0.68115
32.419	0.67394
32.422	0.67962
32.426	0.68199
32.429	0.6635
32.432	0.68433
32.435	0.66755
32.438	0.68972
32.442	0.69848
32.445	0.6933
32.448	0.70061
32.451	0.72435
32.455	0.67024
32.458	0.67344
32.461	0.68505
32.464	0.67308
32.468	0.67015
32.471	0.683
32.474	0.67466
32.477	0.68574
32.48	0.67446
32.484	0.68171
32.487	0.66559
32.49	0.67665
32.493	0.65808
32.496	0.67753
32.5	0.67833
32.503	0.66815
32.506	0.69478
32.509	0.6869
32.513	0.69726
32.516	0.68583
32.519	0.7037
32.522	0.69804
32.526	0.70505
32.529	0.70086
32.532	0.70275
32.535	0.70304
32.538	0.70281
32.542	0.70192
32.545	0.69041
32.548	0.70193
32.551	0.70489
32.554	0.70649
32.558	0.69887
32.561	0.70791
32.564	0.68747
32.567	0.69464
32.571	0.70958
32.574	0.70053
32.577	0.717
32.58	0.68937
32.584	0.69067
32.587	0.6875
32.59	0.70177
32.593	0.71112
32.596	0.69199
32.6	0.693
32.603	0.69384
32.606	0.74692
32.609	0.67868
32.612	0.67721
32.616	0.68038
32.619	0.67706
32.622	0.67711
32.625	0.68626
32.629	0.68734
32.632	0.6808
32.635	0.68461
32.638	0.68835
32.641	0.68521
32.645	0.6838
32.648	0.66547
32.651	0.67274
32.654	0.67114
32.657	0.68055
32.661	0.68255
32.664	0.67169
32.667	0.68443
32.67	0.70131
32.674	0.66037
32.677	0.66655
32.68	0.68341
32.683	0.69119
32.687	0.68312
32.69	0.69425
32.693	0.69166
32.696	0.68198
32.699	0.68461
32.703	0.67871
32.706	0.6859
32.709	0.67152
32.712	0.67472
32.715	0.66859
32.719	0.68085
32.722	0.6903
32.725	0.67328
32.728	0.68546
32.732	0.67806
32.735	0.66787
32.738	0.68046
32.741	0.67954
32.745	0.67063
32.748	0.6672
32.751	0.67801
32.754	0.68361
32.757	0.67594
32.761	0.6758
32.764	0.6838
32.767	0.67835
32.77	0.66783
32.773	0.67224
32.777	0.68591
32.78	0.66856
32.783	0.69832
32.786	0.69734
32.79	0.69222
32.793	0.69353
32.796	0.70051
32.799	0.68883
32.803	0.696
32.806	0.70965
32.809	0.69977
32.812	0.69045
32.815	0.69321
32.819	0.70194
32.822	0.6991
32.825	0.69732
32.828	0.68406
32.831	0.69308
32.835	0.68455
32.838	0.67491
32.841	0.68004
32.844	0.68084
32.848	0.67666
32.851	0.67235
32.854	0.67483
32.857	0.69035
32.861	0.68499
32.864	0.68879
32.867	0.69661
32.87	0.69454
32.873	0.67985
32.877	0.66635
32.88	0.67632
32.883	0.66939
32.886	0.67508
32.889	0.67408
32.893	0.67387
32.896	0.67797
32.899	0.67482
32.902	0.6742
32.906	0.69083
32.909	0.6875
32.912	0.6705
32.915	0.68485
32.919	0.68487
32.922	0.68583
32.925	0.68406
32.928	0.67265
32.931	0.6867
32.935	0.6904
32.938	0.71417
32.941	0.70533
32.944	0.67591
32.947	0.68572
32.951	0.69298
32.954	0.68987
32.957	0.68949
32.96	0.69477
32.964	0.68175
32.967	0.70961
32.97	0.69695
32.973	0.67501
32.976	0.68663
32.98	0.69281
32.983	0.68763
32.986	0.68642
32.989	0.69787
32.992	0.68448
32.996	0.68602
32.999	0.68038
33.002	0.68142
33.005	0.6827
33.009	0.69121
33.012	0.68244
33.015	0.69386
33.018	0.68597
33.022	0.70306
33.025	0.69795
33.028	0.67099
33.031	0.67006
33.034	0.67343
33.038	0.69026
33.041	0.67631
33.044	0.67837
33.047	0.66783
33.05	0.67986
33.054	0.68359
33.057	0.66704
33.06	0.68073
33.063	0.68101
33.067	0.68839
33.07	0.68176
33.073	0.68956
33.076	0.67751
33.08	0.68279
33.083	0.68371
33.086	0.68553
33.089	0.67801
33.092	0.6818
33.096	0.69727
33.099	0.694
33.102	0.69287
33.105	0.68721
33.108	0.6787
33.112	0.67839
33.115	0.68589
33.118	0.6925
33.121	0.6725
33.125	0.68987
33.128	0.70132
33.131	0.68446
33.134	0.67942
33.138	0.68902
33.141	0.68855
33.144	0.70059
33.147	0.6917
33.15	0.68077
33.154	0.6841
33.157	0.68609
33.16	0.6832
33.163	0.67736
33.166	0.6735
33.17	0.68588
33.173	0.67585
33.176	0.68463
33.179	0.68559
33.183	0.66612
33.186	0.69362
33.189	0.68302
33.192	0.67071
33.196	0.68388
33.199	0.68436
33.202	0.68862
33.205	0.68786
33.208	0.68381
33.212	0.68046
33.215	0.68196
33.218	0.6811
33.221	0.68699
33.224	0.72854
33.228	0.69027
33.231	0.68717
33.234	0.67751
33.237	0.67599
33.241	0.67463
33.244	0.6763
33.247	0.68427
33.25	0.67254
33.254	0.67774
33.257	0.67936
33.26	0.67938
33.263	0.67995
33.266	0.68114
33.27	0.6791
33.273	0.68927
33.276	0.68011
33.279	0.69983
33.282	0.68553
33.286	0.67014
33.289	0.67807
33.292	0.65974
33.295	0.68993
33.299	0.66233
33.302	0.68973
33.303	0.68806
33.305	0.67302
33.307	0.67323
33.31	0.68746
33.313	0.67598
33.316	0.66549
33.32	0.67448
33.323	0.68013
33.326	0.68773
33.33	0.67834
33.333	0.69472
33.336	0.69648
33.34	0.69405
33.343	0.67003
33.346	0.66579
33.349	0.67887
33.353	0.67773
33.356	0.67458
33.359	0.70041
33.363	0.69701
33.366	0.70554
33.369	0.71989
33.372	0.6958
33.376	0.71272
33.379	0.69516
33.382	0.71482
33.386	0.70307
33.389	0.68348
33.392	0.71067
33.395	0.70357
33.399	0.69756
33.402	0.70152
33.405	0.71186
33.409	0.70281
33.412	0.69789
33.415	0.6926
33.419	0.68741
33.422	0.6821
33.425	0.68684
33.428	0.66744
33.432	0.67177
33.435	0.68767
33.438	0.68174
33.442	0.68361
33.445	0.69272
33.448	0.67994
33.452	0.69207
33.455	0.68058
33.458	0.69412
33.461	0.69077
33.465	0.67188
33.468	0.70125
33.471	0.67899
33.474	0.68007
33.478	0.68693
33.481	0.6637
33.484	0.68126
33.488	0.66844
33.491	0.67706
33.494	0.66534
33.498	0.68617
33.501	0.66859
33.504	0.68155
33.508	0.66658
33.511	0.67446
33.514	0.69058
33.517	0.73256
33.521	0.69539
33.524	0.70298
33.527	0.69378
33.531	0.68998
33.534	0.70422
33.537	0.69148
33.54	0.69193
33.544	0.69079
33.547	0.68387
33.55	0.68167
33.554	0.68394
33.557	0.6927
33.56	0.68826
33.563	0.69607
33.567	0.68474
33.57	0.69907
33.573	0.70246
33.577	0.69007
33.58	0.68893
33.583	0.69498
33.587	0.68099
33.59	0.68605
33.593	0.69771
33.596	0.68708
33.6	0.68191
33.603	0.69995
33.606	0.69881
33.61	0.69389
33.613	0.7269
33.616	0.76041
33.619	0.714
33.623	0.70468
33.626	0.6973
33.629	0.68332
33.633	0.6872
33.636	0.70382
33.639	0.696
33.642	0.69611
33.646	0.70473
33.649	0.69804
33.652	0.69785
33.656	0.69175
33.659	0.70399
33.662	0.70057
33.666	0.68808
33.669	0.69076
33.672	0.69274
33.675	0.6976
33.679	0.69375
33.682	0.70166
33.685	0.70101
33.689	0.69844
33.692	0.70557
33.695	0.6966
33.699	0.6996
33.702	0.69709
33.705	0.6938
33.708	0.69071
33.712	0.69479
33.715	0.69492
33.718	0.69365
33.721	0.69277
33.725	0.70852
33.728	0.70246
33.731	0.69615
33.735	0.70282
33.738	0.70103
33.741	0.69608
33.745	0.69798
33.748	0.71921
33.751	0.69299
33.754	0.69625
33.758	0.69382
33.761	0.68747
33.764	0.68752
33.768	0.69676
33.771	0.69196
33.774	0.6861
33.778	0.69538
33.781	0.69656
33.784	0.69977
33.787	0.68587
33.791	0.69733
33.794	0.69486
33.797	0.69323
33.801	0.69805
33.804	0.69268
33.807	0.68762
33.81	0.68279
33.814	0.6898
33.817	0.68889
33.82	0.68906
33.824	0.66856
33.827	0.69654
33.83	0.68905
33.834	0.68659
33.837	0.67787
33.84	0.67753
33.843	0.68233
33.847	0.6966
33.85	0.68372
33.853	0.68444
33.856	0.71761
33.86	0.71646
33.863	0.71372
33.866	0.69954
33.87	0.69819
33.873	0.71823
33.876	0.69663
33.88	0.68559
33.883	0.69858
33.886	0.69955
33.889	0.68764
33.893	0.6792
33.896	0.69558
33.899	0.68871
33.903	0.6878
33.906	0.70761
33.909	0.70036
33.913	0.68333
33.916	0.69887
33.919	0.6784
33.922	0.66161
33.926	0.68301
33.929	0.68181
33.932	0.685
33.936	0.69671
33.939	0.683
33.942	0.68404
33.945	0.67568
33.949	0.67462
33.952	0.70748
33.955	0.69285
33.959	0.69406
33.962	0.71091
33.965	0.68804
33.968	0.68479
33.972	0.69415
33.975	0.68942
33.978	0.6752
33.982	0.66554
33.985	0.67488
33.988	0.68459
33.992	0.67141
33.995	0.68363
33.998	0.6739
34.001	0.68716
34.005	0.67621
34.008	0.68873
34.011	0.68313
34.015	0.69591
34.018	0.67436
34.021	0.70658
34.025	0.69747
34.028	0.7004
34.031	0.68903
34.034	0.69243
34.038	0.69671
34.041	0.69264
34.044	0.68978
34.047	0.69212
34.051	0.70396
34.054	0.69517
34.057	0.6846
34.061	0.68173
34.064	0.68199
34.067	0.68043
34.071	0.67274
34.074	0.69913
34.077	0.70418
34.081	0.70276
34.084	0.68736
34.087	0.7036
34.09	0.69588
34.094	0.70542
34.097	0.69629
34.1	0.69258
34.103	0.69695
34.107	0.69724
34.11	0.71797
34.113	0.68671
34.117	0.68331
34.12	0.69431
34.123	0.70559
34.127	0.67439
34.13	0.68204
34.133	0.69903
34.136	0.6792
34.14	0.68879
34.143	0.71547
34.146	0.69707
34.15	0.70043
34.153	0.6807
34.156	0.70389
34.16	0.69696
34.163	0.69571
34.166	0.68664
34.169	0.70409
34.173	0.68237
34.176	0.68851
34.179	0.69762
34.183	0.68492
34.186	0.68203
34.189	0.68624
34.192	0.68512
34.196	0.67173
34.199	0.71255
34.202	0.69709
34.206	0.69363
34.209	0.70466
34.212	0.69855
34.215	0.69177
34.219	0.6951
34.222	0.69367
34.225	0.69576
34.229	0.6866
34.232	0.69493
34.235	0.68913
34.239	0.6826
34.242	0.68503
34.245	0.69428
34.248	0.70755
34.252	0.69335
34.253	0.64434
34.255	0.6671
34.257	0.67903
34.26	0.67754
34.263	0.68526
34.267	0.68733
34.27	0.67362
34.273	0.67143
34.276	0.67799
34.28	0.69291
34.283	0.70642
34.286	0.70463
34.29	0.69894
34.293	0.70875
34.296	0.71188
34.3	0.71015
34.303	0.69695
34.306	0.69563
34.309	0.70104
34.313	0.69882
34.316	0.68941
34.319	0.69817
34.323	0.7052
34.326	0.71131
34.329	0.70161
34.333	0.71312
34.336	0.70875
34.339	0.68772
34.343	0.69182
34.346	0.7019
34.349	0.70524
34.352	0.69323
34.356	0.70668
34.359	0.6995
34.362	0.6929
34.366	0.693
34.369	0.70813
34.372	0.70277
34.376	0.68838
34.379	0.69426
34.382	0.69431
34.386	0.69255
34.389	0.69022
34.392	0.70425
34.395	0.70354
34.399	0.69779
34.402	0.70545
34.405	0.7034
34.409	0.69666
34.412	0.72172
34.415	0.67376
34.419	0.66981
34.422	0.69613
34.425	0.66592
34.429	0.67244
34.432	0.68775
34.435	0.68244
34.438	0.68319
34.442	0.68157
34.445	0.69954
34.448	0.68043
34.452	0.69231
34.455	0.68347
34.458	0.67748
34.462	0.68797
34.465	0.6744
34.468	0.68391
34.472	0.6776
34.475	0.68609
34.478	0.68192
34.481	0.6862
34.485	0.68296
34.488	0.68605
34.491	0.68511
34.495	0.68381
34.498	0.68989
34.501	0.6846
34.505	0.68527
34.508	0.69205
34.511	0.67231
34.515	0.6726
34.518	0.69649
34.521	0.68035
34.525	0.68734
34.528	0.69098
34.531	0.66942
34.534	0.68014
34.538	0.6948
34.541	0.68755
34.544	0.67943
34.548	0.69196
34.551	0.69147
34.554	0.67721
34.557	0.69083
34.561	0.7017
34.564	0.70092
34.568	0.69346
34.571	0.70714
34.574	0.71451
34.577	0.69264
34.581	0.69744
34.584	0.69266
34.587	0.70302
34.591	0.6954
34.594	0.69597
34.597	0.69172
34.6	0.68838
34.604	0.69055
34.607	0.69516
34.611	0.68785
34.614	0.69271
34.617	0.70441
34.62	0.715
34.624	0.70233
34.627	0.71906
34.63	0.68154
34.634	0.69415
34.637	0.68645
34.64	0.70192
34.644	0.71601
34.647	0.71159
34.65	0.69634
34.653	0.70515
34.657	0.7035
34.66	0.69314
34.663	0.69707
34.667	0.69683
34.67	0.68046
34.673	0.68431
34.677	0.69869
34.68	0.70236
34.683	0.71233
34.687	0.7062
34.69	0.70291
34.693	0.71391
34.696	0.71881
34.7	0.7172
34.703	0.71054
34.706	0.69537
34.71	0.7038
34.713	0.693
34.716	0.69479
34.72	0.69653
34.723	0.69281
34.726	0.70111
34.73	0.6946
34.733	0.70203
34.736	0.68847
34.739	0.69499
34.743	0.6769
34.746	0.68309
34.749	0.70317
34.753	0.68271
34.756	0.69329
34.759	0.69856
34.763	0.69573
34.766	0.67899
34.769	0.68603
34.773	0.69401
34.776	0.70335
34.779	0.68153
34.782	0.7122
34.786	0.69467
34.789	0.67935
34.792	0.69979
34.796	0.69124
34.799	0.68483
34.802	0.69142
34.806	0.6925
34.809	0.69765
34.812	0.68685
34.816	0.68817
34.819	0.68236
34.822	0.69362
34.825	0.6863
34.829	0.70162
34.832	0.68106
34.835	0.6881
34.839	0.6662
34.842	0.69474
34.845	0.6928
34.849	0.67574
34.852	0.6939
34.855	0.69354
34.858	0.70183
34.862	0.68312
34.865	0.68146
34.868	0.67722
34.872	0.7025
34.875	0.68221
34.878	0.67352
34.882	0.67429
34.885	0.70085
34.888	0.68558
34.892	0.67411
34.895	0.6821
34.898	0.6733
34.901	0.68378
34.905	0.67128
34.908	0.69544
34.911	0.68462
34.915	0.67364
34.918	0.69471
34.921	0.69569
34.925	0.69031
34.928	0.68605
34.931	0.69096
34.934	0.70213
34.938	0.71062
34.941	0.71017
34.944	0.7067
34.948	0.71809
34.951	0.72946
34.954	0.7214
34.958	0.71935
34.961	0.7146
34.964	0.7192
34.968	0.71903
34.971	0.71601
34.974	0.7076
34.977	0.71497
34.981	0.70989
34.984	0.70923
34.987	0.71327
34.991	0.71344
34.994	0.70347
34.997	0.70325
35.001	0.71337
35.004	0.69771
35.007	0.71157
35.011	0.72741
35.014	0.71083
35.017	0.70596
35.02	0.70997
35.024	0.71909
35.027	0.71477
35.03	0.7021
35.034	0.70772
35.037	0.69676
35.04	0.68307
35.044	0.68594
35.047	0.68895
35.05	0.68972
35.054	0.68079
35.057	0.69285
35.06	0.69591
35.063	0.70752
35.067	0.70014
35.07	0.69799
35.073	0.69262
35.077	0.69019
35.08	0.69528
35.083	0.69825
35.087	0.69996
35.09	0.69639
35.093	0.68267
35.097	0.70348
35.1	0.69115
35.103	0.7025
35.106	0.69209
35.11	0.6857
35.113	0.67619
35.116	0.69404
35.12	0.73039
35.123	0.69621
35.126	0.70213
35.13	0.70526
35.133	0.70308
35.136	0.67156
35.14	0.69455
35.143	0.67825
35.146	0.68789
35.15	0.68078
35.153	0.68091
35.156	0.67949
35.159	0.67478
35.163	0.67884
35.166	0.68056
35.169	0.67773
35.173	0.68516
35.176	0.69122
35.179	0.69259
35.183	0.69511
35.186	0.69962
35.189	0.69161
35.193	0.69801
35.196	0.70707
35.199	0.69759
35.202	0.69889
35.206	0.69274
35.209	0.6905
35.212	0.69639
35.216	0.70325
35.219	0.69707
35.222	0.70326
35.226	0.70301
35.229	0.70434
35.232	0.70018
35.236	0.68054
35.239	0.68799
35.242	0.68119
35.245	0.68712
35.249	0.68432
35.252	0.69421
35.255	0.68875
35.259	0.70831
35.262	0.71121
35.265	0.71683
35.269	0.71036
35.272	0.71654
35.275	0.72207
35.279	0.71926
35.282	0.71118
35.285	0.67543
35.288	0.70644
35.292	0.73763
35.297	0.70296
35.3	0.71697
35.303	0.71103
35.306	0.71142
35.31	0.67851
35.313	0.69926
35.316	0.68801
35.32	0.67729
35.323	0.71123
35.326	0.69753
35.33	0.70569
35.333	0.69978
35.336	0.70077
35.34	0.69787
35.343	0.68943
35.346	0.69264
35.349	0.70029
35.353	0.6847
35.356	0.68481
35.359	0.68368
35.363	0.69794
35.366	0.68854
35.369	0.69695
35.373	0.68517
35.376	0.67557
35.379	0.69219
35.383	0.69567
35.386	0.68469
35.389	0.6919
35.392	0.68772
35.396	0.68476
35.399	0.6921
35.402	0.69458
35.406	0.69849
35.409	0.69347
35.412	0.69368
35.416	0.69664
35.419	0.68962
35.422	0.69658
35.425	0.70017
35.429	0.70132
35.432	0.70209
35.435	0.70737
35.439	0.70117
35.442	0.7047
35.445	0.68968
35.449	0.70153
35.452	0.69538
35.455	0.69135
35.459	0.70523
35.462	0.70212
35.465	0.70596
35.468	0.69975
35.472	0.69445
35.475	0.7032
35.478	0.70179
35.482	0.69575
35.485	0.67864
35.488	0.67145
35.492	0.69835
35.495	0.69927
35.498	0.69164
35.502	0.68543
35.505	0.68982
35.508	0.68903
35.511	0.70555
35.515	0.70854
35.518	0.70013
35.521	0.70709
35.525	0.70193
35.528	0.69736
35.531	0.69204
35.535	0.69967
35.538	0.69171
35.541	0.67765
35.544	0.68954
35.548	0.69216
35.551	0.68826
35.554	0.69215
35.558	0.69135
35.561	0.67773
35.564	0.68846
35.568	0.68628
35.571	0.68555
35.574	0.69987
35.578	0.68382
35.581	0.69253
35.584	0.70317
35.587	0.69092
35.591	0.69442
35.594	0.69465
35.597	0.69094
35.601	0.69422
35.604	0.69264
35.607	0.66739
35.611	0.68403
35.614	0.70106
35.617	0.70074
35.62	0.69111
35.624	0.70479
35.627	0.69519
35.63	0.69195
35.634	0.69616
35.637	0.69183
35.64	0.69207
35.644	0.68836
35.647	0.67852
35.65	0.69386
35.654	0.67829
35.657	0.68716
35.66	0.67794
35.663	0.6779
35.667	0.66701
35.67	0.6854
35.673	0.68246
35.677	0.67714
35.68	0.67744
35.683	0.68104
35.687	0.67904
35.69	0.68622
35.693	0.70377
35.697	0.67809
35.7	0.69048
35.703	0.69307
35.706	0.69668
35.71	0.68614
35.713	0.6955
35.716	0.70159
35.72	0.69483
35.723	0.69245
35.726	0.68983
35.73	0.68498
35.733	0.68305
35.736	0.69411
35.739	0.69791
35.743	0.69874
35.746	0.69348
35.749	0.69361
35.753	0.70351
35.756	0.6993
35.759	0.68368
35.763	0.70036
35.766	0.7047
35.769	0.69734
35.773	0.69302
35.776	0.7006
35.779	0.69965
35.782	0.69785
35.786	0.6979
35.789	0.70787
35.792	0.70568
35.796	0.72479
35.799	0.70014
35.802	0.70353
35.806	0.69845
35.809	0.69902
35.812	0.69836
35.816	0.69218
35.819	0.69749
35.822	0.70963
35.825	0.69548
35.829	0.70182
35.832	0.68884
35.835	0.68437
35.839	0.70397
35.842	0.69306
35.845	0.70151
35.849	0.68452
35.852	0.69389
35.855	0.70243
35.858	0.70086
35.862	0.69539
35.865	0.67163
35.868	0.69148
35.872	0.68747
35.875	0.70103
35.878	0.69283
35.882	0.6883
35.885	0.69392
35.888	0.68931
35.892	0.6948
35.895	0.73226
35.898	0.69459
35.901	0.68996
35.905	0.70229
35.908	0.69238
35.911	0.67683
35.915	0.68143
35.918	0.68065
35.921	0.71946
35.925	0.70183
35.928	0.70019
35.931	0.68538
35.934	0.68234
35.938	0.70583
35.941	0.69322
35.944	0.68687
35.948	0.69947
35.951	0.69588
35.954	0.69418
35.958	0.68663
35.961	0.69735
35.964	0.69327
35.968	0.7024
35.971	0.68461
35.974	0.69791
35.977	0.69491
35.981	0.69012
35.984	0.71159
35.987	0.69924
35.991	0.69714
35.994	0.69151
35.997	0.70619
36.001	0.70247
36.004	0.69654
36.007	0.6877
36.011	0.70522
36.014	0.71217
36.017	0.6949
36.02	0.68462
36.024	0.68696
36.027	0.693
36.03	0.6907
36.034	0.69624
36.037	0.68666
36.04	0.68652
36.044	0.68701
36.047	0.68712
36.05	0.69753
36.053	0.7104
36.057	0.69311
36.06	0.69544
36.063	0.69922
36.067	0.69944
36.07	0.69841
36.073	0.69138
36.077	0.70376
36.08	0.69978
36.083	0.69461
36.087	0.69847
36.09	0.69003
36.093	0.70481
36.096	0.69701
36.1	0.6978
36.103	0.7009
36.106	0.69775
36.11	0.70279
36.113	0.70905
36.116	0.69703
36.12	0.6998
36.123	0.69835
36.126	0.70813
36.13	0.70255
36.133	0.69945
36.136	0.69196
36.139	0.69678
36.143	0.70468
36.146	0.69377
36.149	0.68994
36.153	0.70117
36.156	0.69037
36.159	0.6987
36.163	0.70715
36.166	0.70175
36.169	0.68712
36.172	0.69678
36.176	0.68591
36.179	0.69229
36.182	0.68914
36.186	0.69303
36.189	0.68294
36.192	0.6964
36.196	0.70431
36.199	0.69211
36.202	0.68486
36.206	0.68835
36.209	0.68866
36.212	0.70011
36.215	0.69979
36.219	0.69535
36.222	0.69413
36.225	0.69982
36.229	0.70609
36.232	0.69792
36.235	0.7067
36.239	0.7134
36.242	0.71717
36.245	0.71838
36.248	0.71105
36.252	0.71702
36.255	0.71221
36.258	0.71346
36.262	0.71386
36.268	0.72028
36.272	0.68735
36.275	0.69575
36.278	0.6992
36.282	0.70038
36.285	0.69688
36.288	0.71827
36.291	0.70522
36.295	0.69302
36.298	0.71985
36.301	0.70532
36.305	0.67543
36.308	0.6855
36.311	0.69285
36.315	0.68751
36.318	0.67986
36.321	0.68944
36.325	0.68654
36.328	0.69535
36.331	0.68701
36.335	0.69971
36.338	0.69442
36.341	0.69166
36.345	0.69469
36.348	0.68711
36.351	0.69315
36.355	0.69948
36.358	0.6869
36.361	0.69425
36.364	0.69791
36.368	0.69604
36.371	0.68991
36.374	0.7015
36.378	0.69421
36.381	0.70211
36.384	0.69014
36.388	0.70604
36.391	0.68761
36.394	0.70535
36.398	0.68716
36.401	0.69627
36.404	0.71499
36.408	0.70354
36.411	0.69961
36.414	0.69473
36.418	0.69911
36.421	0.69523
36.424	0.68399
36.428	0.68429
36.431	0.70478
36.434	0.70295
36.438	0.69299
36.441	0.76393
36.444	0.68883
36.447	0.6959
36.451	0.69766
36.454	0.68674
36.457	0.6829
36.461	0.69668
36.464	0.69059
36.467	0.69619
36.471	0.6902
36.474	0.68481
36.477	0.69131
36.481	0.69328
36.484	0.68045
36.487	0.69936
36.49	0.70086
36.494	0.70425
36.497	0.70365
36.501	0.70985
36.504	0.69182
36.507	0.70367
36.51	0.6937
36.514	0.6924
36.517	0.69767
36.52	0.69255
36.524	0.69724
36.527	0.71507
36.53	0.69682
36.534	0.70156
36.537	0.72484
36.54	0.71499
36.544	0.69894
36.547	0.71671
36.55	0.7085
36.554	0.71474
36.557	0.71406
36.56	0.71912
36.563	0.71148
36.567	0.7225
36.57	0.70712
36.574	0.70909
36.577	0.69926
36.58	0.6947
36.583	0.69661
36.587	0.71407
36.59	0.70178
36.593	0.70746
36.597	0.69156
36.6	0.7045
36.603	0.70481
36.607	0.69433
36.61	0.68856
36.613	0.69988
36.617	0.71743
36.62	0.69588
36.623	0.70032
36.627	0.70878
36.63	0.70762
36.633	0.71017
36.636	0.69397
36.64	0.70416
36.643	0.70517
36.646	0.70564
36.65	0.70863
36.653	0.70763
36.656	0.71327
36.66	0.69577
36.663	0.69861
36.666	0.70352
36.67	0.70062
36.673	0.6956
36.676	0.70703
36.68	0.7046
36.683	0.71011
36.686	0.69231
36.69	0.68429
36.693	0.67743
36.696	0.68173
36.7	0.69009
36.703	0.69933
36.706	0.68705
36.709	0.69544
36.713	0.70033
36.716	0.69749
36.719	0.71361
36.723	0.7162
36.726	0.69997
36.729	0.70829
36.733	0.71725
36.736	0.70466
36.739	0.70551
36.743	0.70896
36.746	0.70727
36.749	0.72073
36.753	0.70495
36.756	0.71736
36.759	0.707
36.763	0.71519
36.766	0.71299
36.769	0.71567
36.773	0.70927
36.776	0.7096
36.779	0.69213
36.782	0.69331
36.786	0.68961
36.789	0.69288
36.792	0.69153
36.796	0.68448
36.799	0.6807
36.802	0.7101
36.806	0.6879
36.809	0.6833
36.812	0.69841
36.816	0.69525
36.819	0.69219
36.822	0.70537
36.825	0.70277
36.829	0.71275
36.832	0.70705
36.836	0.72303
36.839	0.7219
36.842	0.71034
36.845	0.71788
36.849	0.70452
36.852	0.70514
36.855	0.71687
36.859	0.70954
36.862	0.72025
36.865	0.70618
36.869	0.71172
36.872	0.71293
36.875	0.71905
36.879	0.70773
36.882	0.71465
36.885	0.70989
36.889	0.71902
36.892	0.70595
36.895	0.69811
36.898	0.70251
36.902	0.71683
36.905	0.71442
36.908	0.72679
36.912	0.7133
36.915	0.70592
36.918	0.71533
36.922	0.7215
36.925	0.72111
36.928	0.71863
36.932	0.69773
36.935	0.70772
36.938	0.70783
36.942	0.71862
36.945	0.70337
36.948	0.71021
36.952	0.70692
36.955	0.71285
36.958	0.71138
36.962	0.72273
36.965	0.71131
36.968	0.7114
36.971	0.71164
36.975	0.70067
36.978	0.70412
36.981	0.71168
36.985	0.71075
36.988	0.69185
36.991	0.68844
36.995	0.70023
36.998	0.6961
37.001	0.71406
37.005	0.70505
37.008	0.70644
37.011	0.71535
37.015	0.72151
37.018	0.69835
37.021	0.70937
37.025	0.71836
37.028	0.69977
37.031	0.69763
37.035	0.7057
37.038	0.69381
37.041	0.70797
37.044	0.6991
37.048	0.75234
37.051	0.68663
37.054	0.68786
37.058	0.68855
37.061	0.69777
37.064	0.68242
37.068	0.68151
37.071	0.68528
37.074	0.68086
37.078	0.69223
37.081	0.69492
37.084	0.6989
37.088	0.70161
37.091	0.68975
37.094	0.7078
37.097	0.70137
37.101	0.68646
37.104	0.6899
37.108	0.71584
37.111	0.69707
37.114	0.69283
37.117	0.68546
37.121	0.68187
37.124	0.70012
37.127	0.7008
37.131	0.70396
37.134	0.71072
37.137	0.70634
37.141	0.71718
37.144	0.7171
37.147	0.70716
37.151	0.70917
37.154	0.70374
37.157	0.69872
37.16	0.71524
37.164	0.70723
37.167	0.70432
37.17	0.71409
37.174	0.70717
37.177	0.70799
37.18	0.70882
37.184	0.72267
37.187	0.72536
37.19	0.7186
37.194	0.69533
37.197	0.70394
37.2	0.69433
37.204	0.68441
37.207	0.70551
37.21	0.70898
37.214	0.69946
37.217	0.7045
37.22	0.70274
37.224	0.69922
37.227	0.70009
37.23	0.70428
37.233	0.69531
37.237	0.70592
37.24	0.70343
37.243	0.70174
37.247	0.7193
37.25	0.69657
37.253	0.71689
37.257	0.68837
37.26	0.68282
37.263	0.69104
37.267	0.69011
37.27	0.70434
37.273	0.68202
37.277	0.69259
37.28	0.68963
37.283	0.68261
